datetime,user_id,username,command
2025-10-07 09:38:46,1496920620,phantasmagor1a,/start
2025-10-07 09:38:49,1496920620,phantasmagor1a,[almaty]
2025-10-07 09:38:51,1496920620,phantasmagor1a,[model]
2025-10-07 09:38:52,1496920620,phantasmagor1a,[studio]
2025-10-07 09:38:54,1496920620,phantasmagor1a,[room_photo]
